timestamp,station_name,latitude,longitude,air_temp_c,u10_m_s,v10_m_s,wind_speed_knots,wind_gust_knots,mean_sea_level_pressure_hpa,visibility_nm,spray_icing_hazard,data_provenance
2026-08-26T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-2.0,8.15,7.02,20.9,33.8,989.1,8.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.2,-0.82,-2.24,4.6,7.2,999.4,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-6.0,10.52,-8.73,26.6,37.7,968.9,8.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-10.5,9.54,-7.62,23.7,35.3,970.5,8.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-26T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.0,3.16,-0.48,6.2,35.5,974.5,10.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.9,3.76,4.44,11.3,19.5,988.6,10.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,2.0,-2.45,-12.96,25.6,41.9,1000.3,8.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.2,1.75,4.4,9.2,15.4,993.9,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-2.4,5.91,-12.28,26.5,38.4,997.9,9.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-2.1,-2.72,2.63,7.3,10.1,986.5,12.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.9,10.41,-1.41,20.4,48.7,984.6,8.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,0.5,5.2,4.37,13.2,18.4,978.0,11.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-10.6,5.71,-12.77,27.2,44.5,966.8,8.7,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-1.9,7.46,-4.11,16.6,25.8,986.8,8.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-12.4,1.91,-2.54,6.2,7.5,1002.8,12.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.4,-11.96,0.96,23.3,34.0,976.3,13.1,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-6.8,1.17,-7.38,14.5,23.3,997.2,7.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.8,7.82,-7.1,20.5,30.6,968.2,7.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.0,6.22,7.49,18.9,26.2,991.1,9.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-7.2,4.37,-2.32,9.6,12.3,979.0,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-1.4,-4.37,-4.2,11.8,18.4,999.4,10.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.4,-4.04,-4.97,12.5,19.1,987.1,8.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.9,2.13,-6.36,13.0,16.6,985.6,10.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.3,3.17,-9.94,20.3,32.3,966.2,11.9,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-27T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.6,4.88,-5.53,14.3,21.5,989.0,6.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-0.1,1.08,5.02,10.0,17.8,981.5,10.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.4,1.69,-12.73,25.0,36.5,972.8,10.3,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.0,4.25,4.22,11.6,15.8,983.8,11.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,0.6,2.31,-10.78,21.4,25.8,964.1,11.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-10.3,5.66,-4.18,13.7,20.3,1003.9,10.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.0,1.09,0.42,2.3,2.8,996.4,11.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.5,1.43,-5.3,10.7,14.8,993.2,12.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.8,3.96,-1.17,8.0,13.6,992.0,12.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.9,6.61,1.23,13.1,17.2,985.2,11.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.3,3.27,1.86,7.3,11.1,974.4,9.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-4.5,11.77,3.71,24.0,70.7,984.8,10.9,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-8.7,0.72,-1.22,2.7,3.3,989.0,13.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.1,6.3,3.22,13.8,20.4,996.1,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.3,-3.58,3.34,9.5,13.2,993.8,11.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-4.8,2.42,4.74,10.3,18.1,984.8,9.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.6,-0.13,-7.17,13.9,18.7,977.5,9.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-5.1,6.27,3.12,13.6,18.7,994.9,11.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.8,0.68,-1.75,3.6,5.6,972.8,13.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.8,1.91,6.49,13.1,18.7,994.5,10.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-28T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-1.6,0.94,4.74,9.4,15.7,974.4,10.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-4.6,2.88,-20.71,40.6,51.3,1004.4,7.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-2.0,7.5,10.61,25.2,35.2,976.6,7.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.4,-2.16,-5.51,11.5,15.1,989.5,10.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.3,3.18,2.9,8.4,13.7,994.1,10.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.8,13.89,-3.34,27.8,41.9,982.7,9.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-1.3,5.16,-1.04,10.2,16.8,1012.9,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-7.0,-0.21,-7.76,15.1,23.5,972.8,10.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-2.2,5.19,1.83,10.7,19.1,986.5,11.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.4,8.01,13.11,29.9,50.6,973.1,8.3,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.4,5.29,3.55,12.4,39.3,1007.8,10.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-8.4,8.84,1.36,17.4,44.4,974.0,9.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-7.4,7.25,-6.43,18.8,32.0,985.9,13.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.5,5.78,12.7,27.1,34.0,1003.0,9.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.2,8.81,-7.68,22.7,37.3,1000.2,6.8,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-2.8,1.51,6.7,13.4,17.4,976.3,14.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.7,6.1,-1.08,12.0,14.7,970.9,11.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-6.5,4.11,1.08,8.3,11.2,1001.5,11.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-9.0,2.23,-4.64,10.0,12.4,977.1,10.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.1,1.16,-9.32,18.3,32.0,984.6,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-29T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-2.0,-3.19,0.55,6.3,11.3,991.8,12.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.1,3.52,4.78,11.5,16.6,989.4,11.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-7.0,3.49,-13.89,27.8,38.0,966.3,9.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-7.1,13.97,5.35,29.1,37.0,980.1,13.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.7,11.09,6.81,25.3,40.6,980.3,8.6,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,1.8,2.28,-8.59,17.3,29.1,979.6,10.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.8,5.5,-7.11,17.5,26.0,992.5,12.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.7,11.66,-4.27,24.1,41.6,975.3,9.4,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-2.9,3.8,-2.72,9.1,14.8,972.2,10.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.0,5.59,1.01,11.0,17.9,964.7,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.9,2.84,7.42,15.4,22.5,969.5,9.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.4,-0.75,8.48,16.5,57.4,986.9,12.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-11.9,3.03,-11.64,23.4,29.7,982.9,7.7,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.8,-0.94,-0.63,2.2,3.1,1001.6,10.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.3,3.59,12.83,25.9,44.7,990.2,8.9,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-2.6,3.44,0.24,6.7,11.7,991.3,8.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-10.5,8.69,-0.78,17.0,28.5,990.6,11.3,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.4,3.88,-8.65,18.4,32.2,1009.0,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.0,2.38,-17.4,34.1,56.4,987.3,4.1,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.1,1.41,1.1,3.5,28.5,979.4,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-30T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-7.6,-2.46,4.38,9.8,43.8,978.3,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.7,3.4,-0.84,6.8,9.1,1001.1,12.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-6.9,11.49,-0.63,22.4,27.2,972.7,12.0,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.3,1.71,-1.53,4.5,6.5,983.3,10.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-7.3,5.25,-8.49,19.4,32.6,985.5,11.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-0.4,8.9,-6.97,22.0,36.0,971.7,10.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-7.4,7.69,10.07,24.6,37.1,993.1,9.1,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-0.8,-9.47,1.61,18.7,29.0,976.7,9.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,1.8,4.45,0.32,8.7,14.6,977.9,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-4.2,13.0,11.58,33.8,49.6,1004.0,7.7,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-1.6,7.14,2.15,14.5,24.9,968.0,12.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-4.8,8.9,-6.2,21.1,53.3,994.9,9.7,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-1.7,9.6,0.45,18.7,31.2,1007.8,9.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-6.3,12.83,3.53,25.9,31.2,978.7,11.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-3.4,6.36,-2.0,13.0,18.5,978.6,9.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-7.9,8.42,2.09,16.9,28.8,992.9,7.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-5.3,7.3,-7.91,20.9,50.3,985.4,10.5,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,0.5,11.97,-5.67,25.7,32.2,994.3,8.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-5.3,1.26,-4.14,8.4,14.5,1004.6,10.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.3,4.01,0.93,8.0,14.1,990.3,12.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-08-31T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-5.3,2.75,3.99,9.4,15.8,969.3,12.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-6.8,4.98,0.94,9.8,17.5,994.1,12.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-2.3,1.67,-8.25,16.4,23.4,981.0,9.2,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-7.0,-0.0,0.25,0.5,0.7,957.4,13.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-5.8,8.12,-6.66,20.4,32.6,986.2,8.2,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T00:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.5,8.77,-6.65,21.4,59.4,972.5,11.4,MODERATE,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T06:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-8.7,0.89,-3.47,7.0,8.9,1007.2,9.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T06:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-4.5,-0.1,8.11,15.8,20.2,989.5,8.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T06:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-3.3,1.9,0.53,3.8,5.6,968.5,14.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T06:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-8.5,-0.88,-6.9,13.5,19.3,988.9,10.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T06:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,2.0,4.77,4.86,13.2,21.8,992.2,11.7,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T12:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-4.3,2.25,-5.1,10.8,14.7,969.3,10.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T12:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-9.1,1.88,5.39,11.1,15.3,979.8,9.8,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T12:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,0.2,-1.62,-0.49,3.3,5.9,977.7,13.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T12:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-10.6,4.69,1.12,9.4,15.6,1005.7,11.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T12:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-3.5,-1.16,-0.98,2.9,34.9,991.2,13.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T18:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,2.0,10.96,7.61,25.9,43.7,982.6,7.6,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T18:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-3.5,-1.43,-3.15,6.7,10.6,993.5,13.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T18:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-4.3,3.97,0.92,7.9,11.7,989.4,9.4,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T18:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,2.0,-1.26,-0.54,2.7,4.0,983.1,12.1,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-01T18:00:00+00:00,Halley VI Resupply Lane,-75.5,-26.5,-7.0,7.05,3.53,15.3,27.2,983.2,7.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T00:00:00+00:00,Bransfield Strait Maritime Station,-63.2,-58.2,-3.4,3.7,-1.51,7.8,10.3,981.7,11.0,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T00:00:00+00:00,Joiner Passage Oceanic Waypoint,-62.1,-53.4,-1.9,3.71,5.33,12.6,21.2,994.8,9.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T00:00:00+00:00,A23A Sector Observation Point,-60.8,-48.2,-1.0,2.85,-2.3,7.1,10.3,968.7,12.9,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
2026-09-02T00:00:00+00:00,Ross Sea Gateway Buoy,-68.5,174.0,-6.2,3.54,-1.6,7.6,11.2,969.4,9.5,LOW,REAL DATA (ECMWF ERA5 / AMPS Mesoscale Model)
